bulan, titik_lokasi , kecamatan , wilayah , panjang/luas ,satuan_panjang/luas,tanggal,volume_sampah_perhari(m3)
6,PHB Ros Malaka,Tambora,Jakarta Barat,500,m,12,12
6,PHB Koramil Belakang Pospol Jl. Kopi,Tambora,Jakarta Barat,350,m,12,0.5
6,Kali Jembatan 2 Jln. PTB Angke Depan Pasar Jembatan 2 - GG. Stasiun Angke,Tambora,Jakarta Barat,1000,m,12,-
6,PHB GG Masjid,Tambora,Jakarta Barat,200,m,12,-
6,Kali Jembatan 5 Jln. GG. Stasiun Angke - Perniagaan,Tambora,Jakarta Barat,1200,m,12,-
6,PHB Penjagalan 1,Tambora,Jakarta Barat,200,m,12,-
6,PHB Terate,Tambora,Jakarta Barat,300,m,12,-
6,Kali Opak Perniagaan Jln. Tambora VI - Jln Penjagalan / Perniagaan Raya,Tambora,Jakarta Barat,800,m,12,-
6,Kali Pejagalan Jln. Pejagalan Raya,Tambora,Jakarta Barat,400,m,12,-
6,PHB Penjagalan,Tambora,Jakarta Barat,150,m,12,-
6,PHB Tambora VI,Tambora,Jakarta Barat,500,m,12,-
6,PHB Tambora I,Tambora,Jakarta Barat,200,m,12,-
6,PHB Tanah Sereal XVI,Tambora,Jakarta Barat,150,m,12,-
6,PHB Zainul Arifin,Tambora,Jakarta Barat,150,m,12,-
6,Kali Item Padamulya Jln. Padamulya - RPTRA Kalijodo,Tambora,Jakarta Barat,1000,m,12,-
6,Kali Item Padamulya Samping RPTRA Kalijodo,Tambora,Jakarta Barat,500,m,12,-
6,PHB Padamulya GG Buaya,Tambora,Jakarta Barat,200,m,12,-
6,PHB Bandengan Jln. Bandengan Selatan - Jln. Gedong Panjang,Tambora,Jakarta Barat,500,m,12,-
6,PHB Bandengan Utara - Jln. Bandengan Utara,Tambora,Jakarta Barat,150,m,12,-
6,PHB Pejagalan 1 Gg 4,Tambora,Jakarta Barat,400,m,12,-
6,PHB Pekojan Raya,Tambora,Jakarta Barat,500,m,12,-
6,PHB Perkapuran Raya,Tambora,Jakarta Barat,100,m,12,-
6,PHB Pekapuran V,Tambora,Jakarta Barat,500,m,12,-
6,PHB GG. Sentiong,Tambora,Jakarta Barat,200,m,12,-
6,Kali Angke. Saringan Pesing - Jembatan Genit (Jln. Pangeran Tubagus Angke),Grogol Petamburan,Jakarta Barat,1000,m,12,0
6,Kali Angke. Jembatan Genit - Pintu Air Gusti (Jln. Pangeran Tubagus Angke),Grogol Petamburan,Jakarta Barat,1000,m,12,0
6,Kali Angke. Pintu Air Kampung Gusti - Jembatan Gerobak (Jln. Pangeran Tubagus Angke),Grogol Petamburan,Jakarta Barat,1000,m,12,1
6,Kali Angke. Jembatan Fajar - Jembatan Aladin (Jln. Pangeran Tubagus Angke),Grogol Petamburan,Jakarta Barat,300,m,12,0
6,Saluran PHB Kolong (samping Tol Angke),Grogol Petamburan,Jakarta Barat,400,m,12,12
6,PHB BNI (Jln. Komplek BNI),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Perdana ( Jln. Perdana Jelambar),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Angke (Jln. Tubagus Angke),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Wijaya (Jln. Wijaya Kusuma ),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Fajar (Jln. Jelambar Barat II),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,Waduk Wijayakusuma (Jln. Wijaya Kusuma),Grogol Petamburan,Jakarta Barat,3,Ha,12,1
6,PHB Widara,Grogol Petamburan,Jakarta Barat,325,m,12,0.5
6,PHB Utama Sakti,Grogol Petamburan,Jakarta Barat,300,m,12,12
6,Rumah Pompa Jelambar (Jln. Jelambar Baru),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,Kali Grogol. Perbatasan Utara Tubagus Angke - Jembatan Sampoerna (Jln. Latumanten Raya),Grogol Petamburan,Jakarta Barat,1000,m,12,0
6,Kali Grogol. Jembatan Sampoerna - Jembatan Borobudur (Jln. Latumanten Raya),Grogol Petamburan,Jakarta Barat,1000,m,12,0
6,Kali Grogol. Jembatan Borobudur - Jembatan RSJ (Jln. Latumanten Raya),Grogol Petamburan,Jakarta Barat,1000,m,12,0
6,Kali Grogol. Jembatan RSJ - Lampu Merah Citraland (Jln. Satria),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,Kali BKB. Jembatan Besi - Petak Seng (Jln. Petak Seng),Grogol Petamburan,Jakarta Barat,600,m,12,0
6,Kali BKB. Petak Seng - Jembatan 2 Perbatasan Utara (Jln. Petak Seng),Grogol Petamburan,Jakarta Barat,600,m,12,1
6,PHB Setia Jaya (Jln. Setia Jaya Jelambar),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Jelambar Baru Jaya 6 (Jln. Duta Mas),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Jelambar I (Jln. Jelambar Utama I),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Jelambar Baru (Jln. Jelambar Baru),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Latumenten (Jln. Latumanten Raya),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Mangkaliwe (Jln. Mangkaliwe Raya),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Terminal Grogol (Jln. Susilo Raya),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,Waduk Grogol (Jln. Latumanten Raya),Grogol Petamburan,Jakarta Barat,5,Ha,12,1
6,PHB Muwardi,Grogol Petamburan,Jakarta Barat,400,m,12,12
6,PHB Susilo,Grogol Petamburan,Jakarta Barat,200,m,12,12
6,PHB Semeru,Grogol Petamburan,Jakarta Barat,230,m,12,12
6,Pompa Kyai Tapa - PHB Trisakti (Jln. Kyai Tapa - S. Parman),Grogol Petamburan,Jakarta Barat,1000,m,12,0
6,PHB Rs. Sumber Waras (Jln. Kyai Tapa - S. Parman),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,Sekatan HDPE Kali Sodetan Sekretaris (Jln. Tanjung Duren Utara),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,Kali Sodetan Sekretaris. (Jembatan Medika),Grogol Petamburan,Jakarta Barat,300,m,12,1
6,Kali Sodetan Sekretaris. (Pos Pol Citra Land),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,PHB Mandiri (JLn. Kyai Tapa),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Tanjung Duren Raya,Grogol Petamburan,Jakarta Barat,700,m,12,12
6,PHB Sodetan Sekretaris (Mall Citraland - Hotel Grogol IN),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Daan Mogot (Jln. Daan Mogot 1 - Jembatan Medika),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Empang Bahagia (Pompa Air Susilo),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Komplek Penerangan,Grogol Petamburan,Jakarta Barat,800,m,12,12
6,Waduk Tomang,Grogol Petamburan,Jakarta Barat,8,Ha,12,1
6,Saringan Waduk Tomang,Grogol Petamburan,Jakarta Barat,400,m,12,1
6,PHB Tanjung Duren Utara 12 (Belakang Waduk Tomang),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Tawakal,Grogol Petamburan,Jakarta Barat,239,m,12,12
6,Sekatan Depan Hotel Fashion (Kali Grogol - Taman Anggrek),Grogol Petamburan,Jakarta Barat,1000,m,12,1
6,Kali Grogol. Jembatan Taman Anggrek,Grogol Petamburan,Jakarta Barat,500,m,12,1
6,Kali Grogol. Kampus Universitas Kristen Krida Wacana - Kampus Universitas Tarmunegara (Jln. S. Parman),Grogol Petamburan,Jakarta Barat,1000,m,12,1
6,PHB Kampus Universitas Tarmunegara - Mall Citra Land ( Jln. S. Parman),Grogol Petamburan,Jakarta Barat,450,m,12,0.5
6,Kali Grogol. Kampus UNTAR - Mall Citra Land (Jln. S. Parman),Grogol Petamburan,Jakarta Barat,1000,m,12,1
6,Kali Grogol. Pintu Air Citraland - UNTAR ( Jln . S. Parman),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,PHB Duren Utara - Tanjung Duren 3,Grogol Petamburan,Jakarta Barat,300,m,12,12
6,PHB Tanjung Duren - Kampus Universitas Tarumanegara (Jln. S. Parman),Grogol Petamburan,Jakarta Barat,300,m,12,12
6,Kali BKB. Jembatan Roxy - Rel KA (Jln. Grogol Banjir Kanal),Grogol Petamburan,Jakarta Barat,1000,m,12,1
6,Kali Banjir Kanal Barat Grogol - Jembatan Gantung (Jln. Grogol Banjir Kanal),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,Kali BKB. Jembatan Rel Ka - Season City (Jln. Semeru Tanggul),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,Kali BKB. Jembatan Roxy - Pos Rw (Jln. Tomang Banjir Kanal ),Grogol Petamburan,Jakarta Barat,500,m,12,1
6,Kali BKB. Pos Rw - Jembatan Tomang (Jln. Tomang Banjir Kanal Barat),Grogol Petamburan,Jakarta Barat,500,m,12,1
6,PHB Rawa Kepa Ujung - Rawa Kepa Raya (Jln. Rawa Kepa Tomang),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Belakang Square - Waduk Rawa Kepa (Jln. Tomang Banjir Kanal Barat),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,Pompa Fly Over Tomang (Kali Banjir Kanal Barat Jln. Tomang),Grogol Petamburan,Jakarta Barat,500,m,12,1
6,Waduk Rawa Kepa,Grogol Petamburan,Jakarta Barat,1.5,Ha,12,0
6,PHB Rawa Bahagia,Grogol Petamburan,Jakarta Barat,310,m,12,12
6,PHB Mandala Utama,Grogol Petamburan,Jakarta Barat,283,m,12,12
6,Kali Sekretaris Jembatan Tomang Barat - Jembatan Mangga Raya (Jln. Tanjung Duren Selatan),Grogol Petamburan,Jakarta Barat,1000,m,12,1
6,Kali Sekretaris Jembatan Mangga Raya - Jembatan Pos PDI (Jln. Tanjung Duren Selatan),Grogol Petamburan,Jakarta Barat,1000,m,12,3
6,Kali Sekretaris Jembatan Pos PDI - Saringan Pos Pol (Jln. Tanjung Duren Utara),Grogol Petamburan,Jakarta Barat,300,m,12,1
6,Kali Sekretaris Pinggir Tol Arjuna Jembatan Patra (Jln. Arjuna Selatan),Grogol Petamburan,Jakarta Barat,500,m,12,1
6,Kali Sekretaris Jembatan Patra - Jembatan Tomang Barat (Jln. Tanjung Duren Selatan),Grogol Petamburan,Jakarta Barat,500,m,12,0
6,PHB Gendong (Jln Arjuna - Pos Pol Tanjung Duren Selatan),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,PHB Gendong (Pos Pol Tanjung Duren Selatan - Jembatan Tomang Barat),Grogol Petamburan,Jakarta Barat,500,m,12,12
6,PHB Gendong (Jembatan Tomang Barat - Jembatan Mangga Raya),Grogol Petamburan,Jakarta Barat,500,m,12,0.5
6,Saringan Sampah. Saringan Sekretaris,Grogol Petamburan,Jakarta Barat,,,12,0
6,Saringan Sampah. Saringan Pesing,Grogol Petamburan,Jakarta Barat,,,12,0
6,Kali Anak Ciliwung Kota (Jln. Pangeran Jayakarta Raya - Jembatan Pinangsia),Tamansari,Jakarta Barat,500,m,12,12
6,Kali Anak Ciliwung Kota (Jembatan Pinangsia - Jembatan Bonciang),Tamansari,Jakarta Barat,500,m,12,0.5
6,PHB Pinangsia,Tamansari,Jakarta Barat,245,m,12,4.48
6,PHB JL. Kemukus,Tamansari,Jakarta Barat,150,m,12,4.48
6,PHB Jayakarta Gereja Sion,Tamansari,Jakarta Barat,400,m,12,0.2
6,Kali Anak Ciliwung kota Jembatan Pecah Kulit - Mangga Besar 5,Tamansari,Jakarta Barat,250,m,12,1.5
6,Kali Anak Ciliwung kota Jembatan Mangga Besar 5 - Pos Koramil Jl Pangeran Jayakarta,Tamansari,Jakarta Barat,300,m,12,0.5
6,Kali Anak Ciliwung kota Jembatan Pecah Kulit - Perbatasan Pusat,Tamansari,Jakarta Barat,250,m,12,0.2
6,PHB Jln. Buni,Tamansari,Jakarta Barat,297,m,12,4.48
6,PHB Mangga Dua,Tamansari,Jakarta Barat,925,m,12,4.48
6,PHB Pondok Tuak,Tamansari,Jakarta Barat,300,m,12,4.48
6,PHB Pecah Kulit,Tamansari,Jakarta Barat,600,m,12,-
6,Kali Beton Tangki (Mangga Besar Raya - Sekolah Kalam Kudus),Tamansari,Jakarta Barat,800,m,12,0
6,Kali Beton Tangki (Mangga Besar 4p - Mangga Besar Raya),Tamansari,Jakarta Barat,700,m,12,0
6,Kali Beton Tangki (Jln. Sryo Pranoto - Jln. Mangga Besar 4p),Tamansari,Jakarta Barat,700,m,12,1
6,PHB Mangga Besar 4R,Tamansari,Jakarta Barat,307,m,12,4.48
6,PHB Maphar Kebon Jeruk XVII,Tamansari,Jakarta Barat,186,m,12,4.48
6,PHB Maphar Kebon Jeruk XVI,Tamansari,Jakarta Barat,266,m,12,-
6,PHB Maphar Kebon Jeruk IX,Tamansari,Jakarta Barat,163,m,12,4.48
6,PHB Badillah,Tamansari,Jakarta Barat,311,m,12,4.48
6,PHB Mangga Besar 6S,Tamansari,Jakarta Barat,395,m,12,0.2
6,PHB Maphar Kebon Jeruk VII,Tamansari,Jakarta Barat,101,m,12,0.2
6,PHB Maphar Kebon Jeruk XV,Tamansari,Jakarta Barat,271,m,12,4.48
6,PHB Mangga Besar 4E,Tamansari,Jakarta Barat,246,m,12,-
6,PHB Taman Sari Asem Reges - Masjid Assalam,Tamansari,Jakarta Barat,585,m,12,0
6,PHB Taman Sari Masjid Assalam - POSPOL,Tamansari,Jakarta Barat,585,m,12,0.5
6,PHB Taman Sari POSPOL - RPTRA Madu,Tamansari,Jakarta Barat,365,m,12,4.48
6,PHB Taman Sari RPTRA Madu - Jl. Pangeran Jayakarta,Tamansari,Jakarta Barat,400,m,12,4.48
6,Kali Anak Ciliwung Kota (Perbatasan Pusat Hayam Wuruk - Poskota),Tamansari,Jakarta Barat,500,m,12,1
6,PHB Kerajinan Dalam,Tamansari,Jakarta Barat,800,m,12,4.48
6,Kali Anak Ciliwung Kota (Jln. Hayam Wuruk Poskota - Halte Olimo),Tamansari,Jakarta Barat,500,m,12,1
6,Kali Anak Ciliwung Kota (Olimo-Depan Mall LTC),Tamansari,Jakarta Barat,290,m,12,4.48
6,Kali Anak Ciliwung Kota (Pintu Air Tangki - Belakang LTC),Tamansari,Jakarta Barat,500,m,12,0.2
6,Kali Anak Ciliwung Kota (Jembatan Masuk Glodok - Jembatan Pinangsia),Tamansari,Jakarta Barat,290,m,12,0
6,Kali Anak Ciliwung Kota (Belakang LTC - Jembatan Masuk Glodok),Tamansari,Jakarta Barat,380,m,12,4.48
6,Kali Cideng Pos PDI Perbatasan Pusat - Cagak Dipo,Tamansari,Jakarta Barat,390,m,12,0.5
6,Kali Cideng kampung Jawa - Gg. Kancil,Tamansari,Jakarta Barat,380,m,12,12
6,Kali Cideng Cagak Dipo Tanah Sereal - Kampung jawa,Tamansari,Jakarta Barat,250,m,12,12
6,Kali Krukut POSPOL - Jln. Talib Kemurnian,Tamansari,Jakarta Barat,150,m,12,0
6,PHB Jln. Talib 2,Tamansari,Jakarta Barat,250,m,12,-
6,Kali Krukut Jln. Talib Kemurnian - Dipo Cagak,Tamansari,Jakarta Barat,300,m,12,4.48
6,PHB Ketapang Utara,Tamansari,Jakarta Barat,425,m,12,4.48
6,PHB Kerajinan,Tamansari,Jakarta Barat,600,m,12,-
6,PHB Keamanan Utara,Tamansari,Jakarta Barat,350,m,12,0.2
6,PHB Kampung Jawa,Tamansari,Jakarta Barat,200,m,12,4.48
6,PHB Kejayaan,Tamansari,Jakarta Barat,250,m,12,4.48
6,Kali Cideng Jln. Tanah Sereal (Gg. Kancil - jembatan Pekapuran),Tamansari,Jakarta Barat,360,m,12,12
6,Kali Cideng Jln. Tanah Sereal jembatan Pekapuran - Gg. Betet,Tamansari,Jakarta Barat,360,m,12,12
6,Kali Cideng Jln. Tanah Sereal - GG. Betet - Kali Opak,Tamansari,Jakarta Barat,380,m,12,12
6,PHB Keagungan,Tamansari,Jakarta Barat,250,m,12,4.48
6,PHB Pecebokan,Tamansari,Jakarta Barat,150,m,12,0.2
6,PHB Timbul,Tamansari,Jakarta Barat,650,m,12,12
6,PHB Kesejahteraan,Tamansari,Jakarta Barat,250,m,12,4.48
6,PHB Keamanan Selatan,Tamansari,Jakarta Barat,600,m,12,4.48
6,Kali Besar ( Pancoran - Asemka),Tamansari,Jakarta Barat,500,m,12,0
6,Kali Besar Jln. Kali Besar timur - jembatan Kota Intan,Tamansari,Jakarta Barat,500,m,12,0.2
6,Kali Besar ( Asemka - Jln. Kali Besar timur ),Tamansari,Jakarta Barat,500,m,12,0.2
6,PHB Nelayan,Tamansari,Jakarta Barat,200,m,12,-
6,PHB Keadilan,Tamansari,Jakarta Barat,200,m,12,0.2
6,PHB Kemenangan,Tamansari,Jakarta Barat,200,m,12,0.2
6,PHB Ciguni,Tamansari,Jakarta Barat,150,m,12,0.2
6,PHB Kemurnian,Tamansari,Jakarta Barat,200,m,12,0.2
6,PHB Pancoran,Tamansari,Jakarta Barat,250,m,12,-
6,Kali Mookervart Jembatan Pelangi - Jembatan PT.Hisotex,Kalideres,Jakarta Barat,1190,m,12,-
6,Kali Mookervart Jembatan PT.Hisotex - Jembatan Pesakih,Kalideres,Jakarta Barat,471,m,12,-
6,Kali Mookervart Jembatan Pesakih - Jembatan DAMOCI,Kalideres,Jakarta Barat,1190,m,12,-
6,Kali Mookervart Jembatan DAMOCI - Jembatan SUCACO,Kalideres,Jakarta Barat,1190,m,12,-
6,Kali Mookervart Jembatan SUCACO - Jembatan PS HIPLI Depan Terminal,Kalideres,Jakarta Barat,1090,m,12,-
6,Waduk Rusunawa Pesakih,Kalideres,Jakarta Barat,5000,m,12,-
6,PHB Rusunawa Pesakih,Kalideres,Jakarta Barat,861,m,12,-
6,Kali Mookervart Jembatan PS HIPLI Depan Terminal - Jembatan Pabrik ASBES,Kalideres,Jakarta Barat,435,m,12,-
6,Kali Mookervart Jembatan Pabrik ASBES - Jembatan Pabrik Kaleng,Kalideres,Jakarta Barat,445,m,12,-
6,Kali Mookervart Jembatan Pabrik Kaleng - Jembatan Wr.Pojok,Kalideres,Jakarta Barat,425,m,12,-
6,Kali Mookervart Jembatan Warung Pojok - Saringan Kali Mookervart,Kalideres,Jakarta Barat,1420,m,12,9
6,PHB RW 07 Semanan,Kalideres,Jakarta Barat,300,m,12,-
6,PHB RW 05 Semanan,Kalideres,Jakarta Barat,852,m,12,-
6,PHB Kalideres,Kalideres,Jakarta Barat,553,m,12,-
6,PHB Pabrik Minyak,Kalideres,Jakarta Barat,496,m,12,-
6,Kali Citegal Alur (Jembatan Ancol - Jembatan Manyar),Kalideres,Jakarta Barat,1590,m,12,-
6,Kali Citegal Alur (Jembatan Manyar - Jembatan Lingkungan 3),Kalideres,Jakarta Barat,1100,m,12,-
6,Kali Citegal Alur (Jembatan Lingkungan 3 - Jembatan Tempe),Kalideres,Jakarta Barat,500,m,12,-
6,Kali Citegal Alur (Jembatan Tempe - Jembatan Mede),Kalideres,Jakarta Barat,835,m,12,-
6,Kali Citegal Alur (Jembatan Mede - Jembatan Perkutut),Kalideres,Jakarta Barat,500,m,12,-
6,Kali Citegal Alur (Jembatan Perkutut - Jembatan Risma),Kalideres,Jakarta Barat,500,m,12,-
6,PHB Ps.Menceng - PHB sumbawa,Kalideres,Jakarta Barat,500,m,12,-
6,PHB sumbawa - PHB Palapa,Kalideres,Jakarta Barat,907,m,12,-
6,PHB Palapa - PHB Ps.Timbul,Kalideres,Jakarta Barat,606,m,12,-
6,PHB Ps.Timbul - PHB Sukatani,Kalideres,Jakarta Barat,500,m,12,-
6,PHB Sukatani - PHB Bakti,Kalideres,Jakarta Barat,457,m,12,-
6,Kali Citegal Alur (Jembatan Risma - Jembatan GG.Jenggot),Kalideres,Jakarta Barat,600,m,12,2
6,Kali Citegal Alur (Jembatan GG.Jenggot - Pintu Air Kali Semongol),Kalideres,Jakarta Barat,1580,m,12,7
6,Kali Semongol (Pintu Air Kali Semongol - Jembatan Semongol Rawamelati Ujung),Kalideres,Jakarta Barat,834,m,12,9
6,PHB POM Bensin Kamal,Kalideres,Jakarta Barat,500,m,12,-
6,PHB Kapuk Kamal Miami,Kalideres,Jakarta Barat,200,m,12,-
6,PHB Belakang Gudang Miami RT 03/08,Kalideres,Jakarta Barat,800,m,12,-
6,Waduk TPU Tegal Alur,Kalideres,Jakarta Barat,1.6617,Ha,12,-
6,PHB Waduk TPU Sisi Barat,Kalideres,Jakarta Barat,1150,m,12,1
6,PHB Waduk TPU Sisi Timur,Kalideres,Jakarta Barat,560,m,12,1.5
6,PHB Depan TPU Tegal Alur,Kalideres,Jakarta Barat,500,m,12,1.5
6,PHB Rawa Kompeni CBC Perancis,Kalideres,Jakarta Barat,500,m,12,-
6,PHB Rawa Kompeni Kp.Gaga,Kalideres,Jakarta Barat,628,m,12,-
6,PHB Kamal Benda Ujung,Kalideres,Jakarta Barat,1180,m,12,-
6,PHB Kamal Benda SMK Bandara,Kalideres,Jakarta Barat,500,m,12,-
6,PHB Kamal Benda Pelompongan,Kalideres,Jakarta Barat,500,m,12,-
6,PHB Kampung Baru,Kalideres,Jakarta Barat,914,m,12,-
6,PHB Gombol Paya,Kalideres,Jakarta Barat,475,m,12,-
6,PHB Gombol Paya Bulak Panas,Kalideres,Jakarta Barat,450,m,12,-
6,PHB Citra 8 Ujung,Kalideres,Jakarta Barat,250,m,12,-
6,PHB Citra 8,Kalideres,Jakarta Barat,265,m,12,-
6,PHB Citra 8 Ruko,Kalideres,Jakarta Barat,560,m,12,-
6,PHB Citra 5,Kalideres,Jakarta Barat,490,m,12,-
6,PHB Citra 5 PAM,Kalideres,Jakarta Barat,505,m,12,-
6,PHB Warung Gantung,Kalideres,Jakarta Barat,668,m,12,-
6,PHB Kojan,Kalideres,Jakarta Barat,1070,m,12,-
6,PHB Kodam,Kalideres,Jakarta Barat,556,m,12,-
6,PHB Bulak Teko,Kalideres,Jakarta Barat,632,m,12,-
6,PHB Citra 1 Extension,Kalideres,Jakarta Barat,806,m,12,-
6,PHB Puri Gardenia,Kalideres,Jakarta Barat,588,m,12,-
6,Kali Rawa Lele,Kalideres,Jakarta Barat,1250,m,12,4
6,PHB Rawa Banban,Kalideres,Jakarta Barat,712,m,12,-
6,Kali Maja ( Jembatan Maja - Belakang Pintu Citra 2),Kalideres,Jakarta Barat,1800,m,12,-
6,PHB Citra 2 Extension,Kalideres,Jakarta Barat,1500,m,12,-
6,Kali Maja (Belakang Pintu Citra 2 - PAM),Kalideres,Jakarta Barat,732,m,12,-
6,Kali Maja (PAM - Jembatan Merpati),Kalideres,Jakarta Barat,300,m,12,-
6,Kali Bulak Sereh ( Jembatan Merpati - H.Ruslan),Kalideres,Jakarta Barat,1380,m,12,-
6,Kali Bulak Sereh (H.Ruslan - SDN 07 Pegadungan),Kalideres,Jakarta Barat,380,m,12,-
6,Kali Bulak Sereh (SDN 07 Pegadungan - Jembatan Ps.Rawa Lele),Kalideres,Jakarta Barat,500,m,12,-
6,PHB Utan Jati (Pertamina - Tabachi),Kalideres,Jakarta Barat,500,m,12,-
6,PHB Utan Jati (Tabachi - Taman Sumur Bor),Kalideres,Jakarta Barat,723,m,12,2
6,PHB Sumur (Bor Pangkalan Ojek - Taman Sumur Bor),Kalideres,Jakarta Barat,555,m,12,-
6,PHB Sumur Bor ( Taman Sumur Bor - Citra 2),Kalideres,Jakarta Barat,200,m,12,-
6,PHB Citra 2 (Gereja Citra 2 - Duta Buah),Kalideres,Jakarta Barat,1540,m,12,-
6,PHB Citra 2 (Duta Buah - Citra 2 Ujung),Kalideres,Jakarta Barat,1400,m,12,-
6,Waduk Citra 6,Kalideres,Jakarta Barat,1000,m,12,-
6,PHB Citra 6 Bedeng,Kalideres,Jakarta Barat,500,m,12,-
6,PHB Citra 6 Pujasera,Kalideres,Jakarta Barat,540,m,12,-
6,PHB Citra 6 Jembatan Ancol,Kalideres,Jakarta Barat,642,m,12,-
6,PHB Citra 3,Kalideres,Jakarta Barat,1120,m,12,1.5
6,PHB Citra City,Kalideres,Jakarta Barat,658,m,12,1
6,PHB Taman Surya 5,Kalideres,Jakarta Barat,600,m,12,1.5
6,PHB Taman Surya,Kalideres,Jakarta Barat,918,m,12,-
6,PHB Taman Palem,Kalideres,Jakarta Barat,541,m,12,-
6,PHB Semanan RW 01,Kalideres,Jakarta Barat,441,m,12,2
6,PHB TSI REL KA Bawah,Kalideres,Jakarta Barat,1230,m,12,2
6,PHB TSI REL KA Tengah,Kalideres,Jakarta Barat,500,m,12,-
6,PHB TSI REL KA Atas,Kalideres,Jakarta Barat,1160,m,12,-
6,PHB Lamporan TSI,Kalideres,Jakarta Barat,800,m,12,-
6,PHB Kosambi Sekolah Narada,Kalideres,Jakarta Barat,500,m,12,-
6,PHB RW 015 Semanan,Kalideres,Jakarta Barat,500,m,12,-
6,PHB Kosambi Lap.Bola,Kalideres,Jakarta Barat,400,m,12,-
6,PHB kosambi Semanan,Kalideres,Jakarta Barat,1190,m,12,-
6,PHB kosambi Jalur Hijau,Kalideres,Jakarta Barat,400,m,12,-
6,PHB Kosambi Kolam Renang TSI,Kalideres,Jakarta Barat,800,m,12,-
6,PHB Semanan Sisi Barat,Kalideres,Jakarta Barat,366,m,12,-
6,PHB Semanan Sisi Timur,Kalideres,Jakarta Barat,472,m,12,-
6,PHB KOPTTI Semanan,Kalideres,Jakarta Barat,627,m,12,-
6,PHB Semanan Pos DPC PDI,Kalideres,Jakarta Barat,250,m,12,-
6,PHB KOPTTI Sawah Dalam,Kalideres,Jakarta Barat,500,m,12,-
6,Saringan Sampah. Saringan Mookervaart,Kalideres,Jakarta Barat,,,12,-
6,Kali Mookervart Jembatan Cengkareng Drain Jln. Kembangan Baru,Cengkareng,Jakarta Barat,823,m,12,-
6,Kali Mookervart Jembatan Biskuit Jln H. Djairi,Cengkareng,Jakarta Barat,1000,m,12,5
6,Kali Mookervaart Jembatan Baru Jln Rawa Buaya,Cengkareng,Jakarta Barat,804,m,12,1
6,Kali Mookervart Jembatan Lampu Merah Jln. Daan Mogot,Cengkareng,Jakarta Barat,200,m,12,1
6,Kali Mookervaart Jembatan Pelangi Jln Daan Mogot,Cengkareng,Jakarta Barat,796,m,12,2
6,Kali Mookervart Jembatan Basf Jln. Daan Mogot,Cengkareng,Jakarta Barat,230,m,12,5
6,Kali Semanan Duri Kosambi Jembatan Jln. Daan mogot,Cengkareng,Jakarta Barat,215,m,12,1
6,PHB Duri Kosambi (Jln. Abdul Wahab),Cengkareng,Jakarta Barat,742,m,12,1
6,Kali Semanan Duri Kosambi Jembatan WEST ONE Jln Timbul Jaya,Cengkareng,Jakarta Barat,866,m,12,1
6,Kali Semanan Duri Kosambi Jembatan Timbul Jaya Jln. Timbul Jaya,Cengkareng,Jakarta Barat,486,m,12,1
6,PHB Rel KA Rawa Buaya Jln Bojong Raya,Cengkareng,Jakarta Barat,1783,m,12,1
6,PHB Stasiun KA Bojong Indah (Rawa Buaya Jln Bojong Raya),Cengkareng,Jakarta Barat,900,m,12,1
6,PHB Pasar Pisang Rawa Buaya Jln Dharma Wanita 1,Cengkareng,Jakarta Barat,1783,m,12,1
6,Waduk Bojong (Jln. Belimbing),Cengkareng,Jakarta Barat,1.8368,Ha,12,1
6,PHB Rawa Buaya Jln. Klingkit Raya,Cengkareng,Jakarta Barat,1100,m,12,1
6,Kali Mookervaart Jembatan Green Garden Jln Panjang,Cengkareng,Jakarta Barat,626,m,12,1
